"","gene_symbol","baseMean","log2FoldChange","lfcSE","pvalue","padj","exp"
"220","HSPB6",510.449826480278,-8.10235624396015,0.50525240476473,2.00766066142437e-57,1.79110708189892e-55,"Downregulated"
"221","SERPINB4",322.285863506201,-6.81375903211169,0.426115481890506,2.11263284701278e-57,1.87622827548959e-55,"Downregulated"
"222","FLRT2",303.121947274859,-6.71933801596883,0.420914460918084,2.8161495848096e-57,2.48975531085847e-55,"Downregulated"
"223","RPS19P1",1462.11259860566,2.37362652363718,0.149871388814011,2.90060981083849e-57,2.55292685010435e-55,"Upregulated"
"224","ZNF655",488.523174853353,-3.2926608408052,0.208699343233352,3.90982302749662e-57,3.42580788217304e-55,"Downregulated"
"225","ZNF528",884.628702362349,-2.28058736269283,0.144343759385242,5.64616944571595e-57,4.92521634271409e-55,"Downregulated"
"226","PGAP3",312.267236985643,3.33437532928076,0.211462594209017,6.17160778316905e-57,5.35974097169287e-55,"Upregulated"
"227","INAVA",241.329932640322,5.65036854498938,0.358949639422198,1.10023607017325e-56,9.51292218030409e-55,"Upregulated"
"228","DNAAF11",365.453636897117,3.19443071875919,0.203355926816788,1.48084933056277e-56,1.27476446539279e-54,"Upregulated"
"229","ZNF480",953.811515824042,-2.53753242421172,0.161448671175597,1.59464607936313e-56,1.36673006985415e-54,"Downregulated"
"230","CAVIN3",700.509175877294,-2.72392046315594,0.173445899955152,1.63649972910572e-56,1.39650348622426e-54,"Downregulated"
"231","S100A14",5124.84614592825,2.0726743692882,0.131701824162846,1.77944120268677e-56,1.51190876559019e-54,"Upregulated"
"232","KIF2C",887.796786812718,2.72725000053697,0.173672781000606,1.98882234574073e-56,1.68252655947644e-54,"Upregulated"
"233","ATP1B1",1831.62087996416,2.4096173745058,0.153584879264405,3.01813775895046e-56,2.54236007703522e-54,"Upregulated"
"234","CCL2",401.703113022816,-7.61264245874009,0.479272057303654,3.04226102029595e-56,2.55172893356191e-54,"Downregulated"
"235","LINC02967",309.508049985287,-4.01312761406523,0.256576896332052,3.93202342411717e-56,3.28399249979352e-54,"Downregulated"
"236","HACD4",208.470680430222,-4.934480002568,0.31528010927752,1.29866449958857e-55,1.08003763277224e-53,"Downregulated"
"237","ASAP1",405.397585229314,2.93535280376573,0.188477160702488,1.54979843627453e-55,1.2834554391882e-53,"Upregulated"
"238","ZNF331",208.556881763835,-4.08429591250266,0.262072267520712,1.5617592759627e-55,1.28792644156806e-53,"Downregulated"
"239","GLIPR1",594.384730462433,-3.96525175739616,0.254759640196815,1.67966431148634e-55,1.37936282182186e-53,"Downregulated"
"240","ADIRF",1313.61259435468,-10.308076159297,0.647269684174994,2.25665677479124e-55,1.84547510495115e-53,"Downregulated"
"241","LINC02542",181.435737132831,5.15444316759782,0.331052577037378,2.69892232591963e-55,2.19799786268982e-53,"Upregulated"
"242","LINC00869",274.87636084302,3.12941992507766,0.201530360570313,2.78711300156297e-55,2.26044078023457e-53,"Upregulated"
"243","PCAT7",210.76593504116,-4.99751788396974,0.320726390082307,4.1583608937982e-55,3.35868927006491e-53,"Downregulated"
"244","MIR200CHG",1024.10280092066,2.50811644249532,0.161711391564254,4.58703275331519e-55,3.68974146923431e-53,"Upregulated"
"245","COL5A1",383.47595986689,-7.54159472711362,0.481757080733003,8.63448304584211e-55,6.91710198941808e-53,"Downregulated"
"246","ZNF350",435.585215953119,-3.33590925356752,0.215972337531141,8.95491263800808e-55,7.14463700594246e-53,"Downregulated"
"247","SSR4",31866.2923181001,1.82981146181383,0.118014443401058,9.78350743108154e-55,7.77412552023633e-53,"Upregulated"
"248","SCNN1A",1736.02106501504,2.76110009793584,0.178767337095976,1.0972308876813e-54,8.6836091260165e-53,"Upregulated"
"249","ERCC1",2023.6396707968,2.41022484891942,0.156158142988226,1.56281906514891e-54,1.23186545348103e-52,"Upregulated"
"250","AKR1A1",5116.40836354286,2.58272805640543,0.167919445384394,3.25803293421142e-54,2.5578164959907e-52,"Upregulated"
"251","IRX3",210.323565291882,-5.17928645116849,0.337305007407995,9.8579439306962e-54,7.70718773263049e-52,"Downregulated"
"252","ICA1",570.771517048711,3.03762714430002,0.198541799797693,9.89560966333562e-54,7.70718773263049e-52,"Upregulated"
"253","PRKAB1",981.319321215793,2.89439722292361,0.189666172149686,1.76919068411567e-53,1.37248638565763e-51,"Upregulated"
"254","STAU2",912.179318185766,2.4623910900098,0.161167522272375,1.79016406358676e-53,1.38328937307155e-51,"Upregulated"
"255","P4HA1",967.033499434203,-2.2679732821527,0.148659408591201,2.76072582679575e-53,2.12489277656942e-51,"Downregulated"
"256","RPS19P3",676.266789526119,2.33251085909048,0.15317027649156,4.02944048844962e-53,3.0892901744844e-51,"Upregulated"
"257","RAB3B",179.810947987631,4.35746416284904,0.286788422224601,4.67278272083423e-53,3.56858780007056e-51,"Upregulated"
"258","CDC20",6371.3114646539,2.54938662260504,0.167925562285933,7.32326782104267e-53,5.57107664820172e-51,"Upregulated"
"259","CHILL1",359.574257027826,-3.32724181056197,0.219801845237207,8.43229542786346e-53,6.38998696380989e-51,"Downregulated"
"260","SOX2",782.054742274766,3.07318217025144,0.202798920567362,8.92020677726244e-53,6.733726862205e-51,"Upregulated"
"261","MRPS17",12372.7659371069,1.7893601790994,0.117760155557687,1.11846355767137e-52,8.41076024766892e-51,"Upregulated"
"262","LINC02450",229.980479293325,-4.11616495922004,0.271415538706739,1.16446374476782e-52,8.72325569410611e-51,"Downregulated"
"263","SAMHD1",390.161731239416,-7.56733834602041,0.493616808521215,1.17326414416558e-52,8.75576249336043e-51,"Downregulated"
"264","LINC01638",219.315756965634,-5.45105253708556,0.359733760638986,1.23036142555654e-52,9.14708473462055e-51,"Downregulated"
"265","SPOCK1",334.720485489738,-3.06535191871465,0.203009178564051,1.348898308837e-52,9.99050079529954e-51,"Downregulated"
"266","IGF2BP1",211.789575060365,6.41888993878223,0.422896831697528,1.73085823347681e-52,1.27712611084396e-50,"Upregulated"
"267","ENSG00000309148",207.760702229378,-3.78554507902763,0.250739704570773,2.157720518404e-52,1.58612661478334e-50,"Downregulated"
"268","ZNF117",393.561243638087,-3.01145428128881,0.20058026427621,4.61148233518769e-52,3.37722252957943e-50,"Downregulated"
"269","BTBD19",193.680146514491,4.3762423020647,0.290802500924838,4.68302292976045e-52,3.41686583800774e-50,"Upregulated"
"270","CYP1B1",357.250478969537,-3.01892519166215,0.200691805833644,6.73625831490397e-52,4.89676081283779e-50,"Downregulated"
"271","ENSG00000274276",882.057022169602,2.67142106277897,0.177938424683251,8.64553964264435e-52,6.26147625705464e-50,"Upregulated"
"272","ZNF432",222.110279310119,-3.79489038360717,0.252622779902515,9.20824453181565e-52,6.64449321418918e-50,"Downregulated"
"273","LINC00624",267.697077352506,-4.66016171131695,0.310183024955933,9.63010450799165e-52,6.9234454644085e-50,"Downregulated"
"274","TCN1",807.703111120046,-3.39041390008711,0.227011773459383,1.56985173377669e-51,1.12450656857062e-49,"Downregulated"
"275","PLLP",779.649028442431,2.74720579185358,0.183594595278788,1.70876191530828e-51,1.21955891315475e-49,"Upregulated"
"276","SOD3",309.351853745415,-3.52384812031671,0.236646010169844,3.54393765472472e-51,2.52017624453921e-49,"Downregulated"
"277","ERAP2",352.390617808477,-3.93698045749494,0.264879594978512,1.05914803581081e-50,7.50465649778294e-49,"Downregulated"
"278","ABCC2",169.982069564572,5.87370572546648,0.393987403926071,1.33366227585852e-50,9.41575161448744e-49,"Upregulated"
"279","RPS2P46",7882.64470675331,1.79580415706059,0.120794716498968,1.44176765802012e-50,1.01424995784806e-48,"Upregulated"
"280","ADGRF1",765.548584420484,2.63525007891945,0.177758478565821,1.45605678342538e-50,1.02064380315321e-48,"Upregulated"
"281","HOXA3",153.477144922931,5.58511667121403,0.375163137317064,1.58800460972808e-50,1.10917318416843e-48,"Upregulated"
"282","TKT",25732.1941365561,2.27911409401594,0.154374011600244,5.49091289289174e-50,3.82163643080802e-48,"Upregulated"
"283","ICA1-AS1",223.269726766243,3.36029576719536,0.229613215288265,2.11585994157785e-49,1.46337206739517e-47,"Upregulated"
"284","RPL7P1",3650.62546722118,2.16539600504677,0.147630350077286,2.11747932511453e-49,1.46337206739517e-47,"Upregulated"
"285","XAF1",1093.13016047188,-2.21175591015813,0.150946606326463,2.32054702696149e-49,1.59808338590081e-47,"Downregulated"
"286","TWSG1",552.606718951815,-2.62122005390388,0.179119891189984,2.53165470728735e-49,1.73737017272478e-47,"Downregulated"
"287","PXK",348.950345758214,-2.68916217575465,0.184533265266003,6.338809275687e-49,4.33490625971807e-47,"Downregulated"
"288","GSDMD",1924.51306642827,2.56814220544522,0.17633431623972,7.00222882515968e-49,4.77197031775725e-47,"Upregulated"
"289","LINC01508",151.043177569479,4.53393786599142,0.311615699223002,8.5954664019206e-49,5.83748162873687e-47,"Upregulated"
"290","CTHRC1",1518.35152789598,-2.31226721414909,0.159002952346336,1.08392575740192e-48,7.33593477259569e-47,"Downregulated"
"291","NTHL1",2248.50758587702,2.36805923946646,0.163031075446812,1.42318486028789e-48,9.59891726902764e-47,"Upregulated"
"292","OPTN",1014.41122255016,-2.48191486791757,0.170953991713192,1.45758098336583e-48,9.79724039743873e-47,"Downregulated"
"293","NBN",690.052564122278,-2.2011219313243,0.151586662235107,1.6875331099134e-48,1.13041680369523e-46,"Downregulated"
"294","MYH16",172.283015449636,-4.67804532153975,0.322353402645785,1.96720907722338e-48,1.31327933873004e-46,"Downregulated"
"295","RAB25",4025.72285382721,2.41971722091719,0.167632264070562,5.17402071180067e-48,3.44238998340718e-46,"Upregulated"
"296","AXL",298.576355215935,-2.88578490569403,0.199971727609077,5.56026431500297e-48,3.68686850373525e-46,"Downregulated"
"297","PLOD2",770.905437301664,-2.32428438597799,0.1611695666578,5.70819731636708e-48,3.77221510869821e-46,"Downregulated"
"298","GNG5",28425.5780069121,2.1044951869631,0.145977236740577,9.3497753999439e-48,6.15798797901674e-46,"Upregulated"
"299","ENSG00000234147",583.073744488881,-2.49837845719534,0.173600549166555,9.43368008200251e-48,6.19246953075128e-46,"Downregulated"
"300","ASPH",10369.9433733333,1.97643047622578,0.137151375221107,1.01239690796424e-47,6.62343803753805e-46,"Upregulated"
"301","ANGPTL4",471.674257191187,-2.78896460430995,0.194184562903967,1.02417369178196e-47,6.67822493309118e-46,"Downregulated"
"302","MED29",1025.3695265952,2.1578163350227,0.149958225582376,1.16463130981973e-47,7.56894659530853e-46,"Upregulated"
"303","ANXA8",423.142119507604,-3.23499244735142,0.22612167954159,1.59458185380158e-47,1.03289960543114e-45,"Downregulated"
"304","ST3GAL5",165.905975056437,3.6779626886797,0.257260918392187,2.72135081612621e-47,1.75697212066148e-45,"Upregulated"
"305","BBOX1-AS1",194.714995813407,6.80449064646823,0.470887083073194,2.85452383251411e-47,1.83690948395916e-45,"Upregulated"
"306","STRIP2",499.383539245331,-2.66907259400814,0.187328429105558,7.47790099412921e-47,4.79636479777039e-45,"Downregulated"
"307","MAILR",683.172878876913,3.19728733497133,0.224838950996697,7.55915190718743e-47,4.8326864652237e-45,"Upregulated"
"308","ELOC",30180.8342661783,1.78548801292669,0.125379795426174,9.0238264562234e-47,5.75034551481483e-45,"Upregulated"
"309","CGB2",200.577972065902,-6.00909047905392,0.420441900433084,1.44295536445197e-46,9.16533493142356e-45,"Downregulated"
"310","CD70",645.613543529919,-2.34105880583878,0.164964871772881,1.85027927080101e-46,1.1714655241294e-44,"Downregulated"
"311","ZNF232-AS1",1383.62606521757,-2.39507800264499,0.168861093524354,1.87991688919384e-46,1.18640285479767e-44,"Downregulated"
"312","PLEKHA6",274.161422506117,3.48856623490496,0.246609206476921,2.14650938235999e-46,1.35030575793524e-44,"Upregulated"
"313","SGCE",944.477181323154,-2.90680180929652,0.205322804136709,2.15537182598289e-46,1.35154897215867e-44,"Downregulated"
"314","BAIAP2L2",161.393508457472,4.96282972143318,0.350568053584089,2.20094032910345e-46,1.37572789297177e-44,"Upregulated"
"315","GPNMB",1559.41883581017,-2.98166534915366,0.210866464175493,2.34498997546528e-46,1.46111486503038e-44,"Downregulated"
"316","ALPK3",214.297369347923,4.02874296517435,0.285312641478065,2.69207410781616e-46,1.67206767449708e-44,"Upregulated"
"317","RPL21P16",44779.4568211435,1.68847921835047,0.11895004811074,2.95558148697969e-46,1.82994314968298e-44,"Upregulated"
"318","REEP6",1913.9075843788,2.51276018797909,0.177823372808463,3.75038412732724e-46,2.31474180085068e-44,"Upregulated"
"319","CCDC26",140.838378671503,5.3241164617947,0.376033162449151,4.15322367731225e-46,2.55533921989365e-44,"Upregulated"
"320","H2BC9",2032.73892521712,2.56071833583252,0.181418100857312,4.88414491783557e-46,2.99565975944871e-44,"Upregulated"
"321","TAGLN",352.918672610271,-3.48201513270496,0.247578246823687,5.94525208145323e-46,3.63512344556643e-44,"Downregulated"
"322","ENSG00000305354",270.780036347677,2.86508317462549,0.203519550509147,7.18831433727968e-46,4.38152315210523e-44,"Upregulated"
"323","FAM20C",185.657873980748,-4.97033013190462,0.354042415228274,1.04890539186292e-45,6.37364276349642e-44,"Downregulated"
"324","MSRB3",178.105630017462,-5.56479164451914,0.395136294680558,1.52053505826551e-45,9.21096962610405e-44,"Downregulated"
"325","PRODH",1233.55556390736,9.1264238059629,0.652621825711198,2.27726864870524e-45,1.37526005440424e-43,"Upregulated"
"326","RPL7P9",97768.3693045658,2.07784309873043,0.148274792798146,3.00012578973875e-45,1.80624137653995e-43,"Upregulated"
"327","CDT1",1477.39555074695,4.12326191258192,0.296457703963762,4.90629605342464e-45,2.94482790949742e-43,"Upregulated"
"328","HOOK1",268.910689536212,2.68548201378998,0.192602274591562,5.49935080803153e-45,3.29072433869618e-43,"Upregulated"
"329","SHKBP1",912.791684098887,2.59804975079024,0.186601716606973,6.57902670226514e-45,3.92481936429659e-43,"Upregulated"
"330","ENSG00000305762",181.611152999155,-5.60766216748392,0.401364605217675,1.31962320548028e-44,7.84855898604893e-43,"Downregulated"
"331","KRT4",765.319205585317,10.3355195587921,0.725524525762629,1.48957471783993e-44,8.83259304744541e-43,"Upregulated"
"332","SVBP",947.180949542854,2.03201993903506,0.146298488708304,1.54490659465197e-44,9.13309690760064e-43,"Upregulated"
"333","GSTT3P",502.433524867734,9.4076912376268,0.664348390050262,1.6707978977357e-44,9.84767277443201e-43,"Upregulated"
"334","IL37",506.567138633331,9.42379156417784,0.664964637116961,1.8324537713423e-44,1.07681347814777e-42,"Upregulated"
"335","CHCHD2",78988.1929411645,1.90427345205104,0.137153721703647,1.86735104861734e-44,1.09404474720037e-42,"Upregulated"
"336","SNX10",215.828377691735,-3.32503311462389,0.240622498697149,1.94695609496355e-44,1.13728890701933e-42,"Downregulated"
"337","MRPL37",4960.54962303594,2.64550234914782,0.191120771785144,2.00743494437087e-44,1.16913725973789e-42,"Upregulated"
"338","RPL13",220630.055367305,1.66792727753903,0.119852667498143,2.21144186279034e-44,1.28414110772148e-42,"Upregulated"
"339","ENSG00000300752",162.326941048854,5.79746935910071,0.417919524154499,2.71780664722743e-44,1.5735218603284e-42,"Upregulated"
"340","S100A3",186.761718401252,-3.50805655793971,0.254060900600662,2.74619384948494e-44,1.58528078481885e-42,"Downregulated"
"341","ZNF616",209.764718066252,-3.17775815828263,0.230545943951216,3.85284068839027e-44,2.2175866331682e-42,"Downregulated"
"342","GPX2",500.943557914419,3.10287450007597,0.225562803659837,5.24895869412405e-44,3.01231907279452e-42,"Upregulated"
"343","MYEOV",397.779635327297,-2.86017753469434,0.208064358810663,5.70729007417354e-44,3.26580123282228e-42,"Downregulated"
"344","C1orf50",542.502011159911,2.1241710103358,0.154162227361179,6.76259332481069e-44,3.85841334843196e-42,"Upregulated"
"345","SMIM3",220.435871998789,-3.40948643439906,0.248452660009506,7.48273912168005e-44,4.25691944177433e-42,"Downregulated"
"346","DDAH1",1804.10231477709,2.39004310512825,0.173675978951806,7.52923136676155e-44,4.27098913397194e-42,"Upregulated"
"347","DENND3",201.848582012047,3.63620341953888,0.264659442746227,7.74542120288409e-44,4.3809620158215e-42,"Upregulated"
"348","WDR54",4261.29493502323,1.76951352665702,0.128408212111326,8.93153853096838e-44,5.03733640078495e-42,"Upregulated"
"349","EIF5A2",235.285607193193,-3.16181444629671,0.230713604351889,1.48568466776749e-43,8.35516704133886e-42,"Downregulated"
"350","DBNDD1",533.956660043694,3.05011675454612,0.223045597422445,1.76506307309339e-43,9.89796941017256e-42,"Upregulated"
"351","ENSG00000287349",281.629310484885,-7.40357042880679,0.532400581207711,1.86929655123806e-43,1.04526163564528e-41,"Downregulated"
"352","CCDC97",344.407695874967,2.65514941742708,0.194160738193592,1.99601960959865e-43,1.11295104765888e-41,"Upregulated"
"353","GPC1-AS1",147.64888808767,5.80990794041914,0.423403559204134,2.60108222530112e-43,1.4462164542772e-41,"Upregulated"
"354","ARL6IP4",8835.16108437406,1.86865736753255,0.136421356925341,2.66230651958599e-43,1.47607599039306e-41,"Upregulated"
"355","MKKS",7969.67165499452,-2.01398537797323,0.147388865143402,3.66150997084821e-43,2.02435087881233e-41,"Downregulated"
"356","MYL9",1424.70713417058,-2.05332173472087,0.150379776367322,3.73106517082456e-43,2.05701168842061e-41,"Downregulated"
"357","AKR1C2",174.964969757112,-5.91668292500123,0.430679978027216,6.14853918772718e-43,3.38031872934233e-41,"Downregulated"
"358","ISYNA1",2911.9827448972,2.07232136339511,0.152218303536383,6.84829041742705e-43,3.74743961665022e-41,"Upregulated"
"359","COX6A1P2",1428.02138233163,1.83490588010491,0.13462306673183,6.85449035704605e-43,3.74743961665022e-41,"Upregulated"
"360","ENSG00000300303",182.643540459343,-5.88838579009222,0.428999563773476,7.85639464672359e-43,4.28326271475678e-41,"Downregulated"
"361","ZNF45-AS1",159.603826385736,-3.95284616967699,0.291316934299945,8.99903916305105e-43,4.89263550285881e-41,"Downregulated"
"362","NNT",234.654878803936,2.66477928718509,0.19645932094411,9.88827552011653e-43,5.3612481666665e-41,"Upregulated"
"363","FXYD5",12990.5232313553,1.78950278027081,0.131509620317243,1.05667142600696e-42,5.71330305185637e-41,"Upregulated"
